"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"4","GT3P","Michael Mennella","2","2:22.320","4:48.761","Green","Track","3.993","11.532","18.690","5.510","0.633","19.757","28.620","18.934","23.084","7.797","3.770","129.793"
"79","GT3P","Roman DeAngelis","3","1:51.528","5:38.591","Green","Track","3.361","9.303","12.887","3.987","0.510","14.931","23.101","14.965","18.731","6.248","3.504","161.096"
"7","GT3P","Maxwell Root","3","1:53.125","5:40.696","Green","Track","3.360","9.345","12.817","3.939","0.503","15.787","23.426","14.917","19.271","6.266","3.494","163.338"
"11","GT3P","Sean McAlister","3","1:53.648","5:48.799","Green","Track","3.392","9.671","12.971","3.904","0.501","15.715","23.475","15.153","19.045","6.319","3.502","163.990"
"25","GT3P","Victor Gomez IV","3","1:54.523","5:49.544","Green","Track","3.439","9.573","13.040","3.933","0.532","16.215","23.599","15.235","19.185","6.287","3.485","154.434"
"3","GT3P","Jeff Kingsley","3","1:54.257","5:50.136","Green","Track","3.439","9.412","13.020","3.958","0.522","15.836","23.752","15.265","19.151","6.371","3.531","157.393"
"68","GT3P","Jeff Mosing","3","1:54.051","5:50.486","Green","Track","3.469","9.397","13.355","4.012","0.521","15.613","23.490","15.359","19.073","6.265","3.497","157.695"
"53","GT3P","Riley Dickinson","3","1:55.006","5:53.205","Green","Track","3.459","9.845","13.217","3.963","0.528","15.898","23.764","15.459","19.126","6.264","3.483","155.604"
"20","GT3P","Fred Poordad","3","1:54.844","5:53.733","Green","Track","3.413","9.467","13.329","3.980","0.520","15.956","23.723","15.362","19.249","6.322","3.523","157.998"
"99","GT3P","Alan Metni","3","1:55.115","5:54.493","Green","Track","3.413","9.626","13.485","4.041","0.513","15.953","23.618","15.285","19.235","6.387","3.559","160.154"
"27","GT3G","Sebastian Carazo","3","1:55.576","5:56.007","Green","Track","3.451","9.701","13.402","4.060","0.516","15.902","24.004","15.475","19.137","6.355","3.573","159.223"
"56","GT3P","David Baker","3","1:58.273","6:03.789","Green","Track","3.460","9.843","13.840","4.085","0.522","17.114","24.409","15.474","19.454","6.523","3.549","157.393"
"9","GT3P","Mark Kvamme","3","2:03.183","6:10.878","Green","Track","3.587","10.280","14.409","4.195","0.551","17.158","25.423","15.995","21.056","6.879","3.650","149.109"
"52","GT3G","Kurt Fazekas","3","1:59.139","6:11.858","Green","Track","3.516","9.977","13.805","4.142","0.528","16.519","24.431","16.014","19.886","6.673","3.648","155.604"
"5","GT3G","Rob Ferriol","3","1:58.527","6:13.938","Green","Track","3.630","10.012","13.656","4.159","0.567","16.334","24.203","15.933","19.836","6.575","3.622","144.901"
"45","GT3P","Charlie Luck","3","2:00.565","6:16.312","Green","Track","3.537","10.103","13.693","4.135","0.639","17.426","24.710","15.753","20.221","6.740","3.608","128.574"
