"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"5","DPi","Filipe Albuquerque","59","1:14.463","1:23:45.833","Green","Track","0.577","6.531","2.801","4.149","10.459","7.368","5.454","4.034","10.921","15.575","1.622","4.972","142.981"
"7","DPi","Ricky Taylor","59","1:15.173","1:23:46.869","Green","Track","0.563","6.394","2.892","4.212","10.669","7.419","5.324","4.054","11.012","16.088","1.629","4.917","146.536"
"24","GTLM","Jesse Krohn","57","1:18.602","1:23:47.029","Green","Track","0.631","7.009","2.908","4.113","10.989","7.753","5.691","4.359","11.690","16.347","1.717","5.395","130.745"
"6","DPi","Dane Cameron","59","1:14.082","1:23:48.722","Green","Track","0.567","6.308","2.722","4.068","10.654","7.520","5.412","4.073","10.980","15.278","1.605","4.895","145.503"
"912","GTLM","Earl Bamber","58","1:18.978","1:23:50.246","Green","Track","0.630","7.038","3.124","4.237","11.073","7.845","5.692","4.366","11.777","16.180","1.670","5.346","130.952"
"66","GTLM","Dirk Mueller","58","1:18.680","1:23:52.566","Green","Track","0.635","7.035","3.019","4.207","11.075","7.932","5.619","4.344","11.778","15.832","1.737","5.467","129.921"
"77","DPi","Oliver Jarvis","59","1:15.491","1:23:54.326","Green","Track","0.563","6.320","2.783","4.114","10.855","7.636","5.694","4.157","11.240","15.619","1.639","4.871","146.536"
"84","DPi","Stephen Simpson","59","1:15.477","1:23:55.486","Green","Track","0.581","6.495","2.827","4.168","10.672","7.370","5.513","4.088","11.017","16.195","1.590","4.961","141.997"
"3","GTLM","Jan Magnussen","58","1:18.515","1:23:55.549","Green","Track","0.624","6.941","2.934","4.129","10.943","7.859","5.722","4.412","11.818","16.097","1.697","5.339","132.212"
"55","DPi","Harry Tincknell","57","1:15.239","1:23:58.462","Green","Track","0.565","6.386","2.896","4.299","10.905","7.554","5.571","4.131","10.940","15.523","1.603","4.866","146.018"
"911","GTLM","Patrick Pilet","58","1:18.370","1:23:58.468","Green","Track","0.631","6.989","2.923","4.113","10.960","7.758","5.748","4.320","11.804","16.072","1.683","5.369","130.745"
"4","GTLM","Tommy Milner","58","1:18.146","1:24:00.454","Green","Track","0.622","6.915","2.907","4.167","10.915","7.779","6.012","4.246","11.705","15.817","1.714","5.347","132.637"
"67","GTLM","Richard Westbrook","58","1:18.649","1:24:01.618","Green","Track","0.633","7.033","2.939","4.120","11.089","7.910","5.737","4.398","11.776","15.836","1.728","5.450","130.332"
"85","DPi","Tristan Vautier","54","2:05.481","1:24:02.362","Green","Track","0.000","0.000","0.000","0.000","11.720","7.751","5.807","4.097","11.260","16.042","1.562","4.968","0.000"
"25","GTLM","Connor De Phillippi","58","1:18.597","1:24:06.384","Green","Track","0.628","6.973","2.829","4.129","11.130","7.875","5.753","4.337","11.753","16.015","1.748","5.427","131.369"
"50","DPi","Will Owen","59","1:13.754","1:24:08.915","Green","Track","0.580","6.437","2.667","3.824","10.616","7.470","5.466","4.042","10.986","15.160","1.579","4.927","142.241"
"31","DPi","Pipo Derani","59","1:12.837","1:24:12.179","Green","Track","0.575","6.423","2.672","3.807","10.421","7.316","5.363","4.071","10.817","14.904","1.573","4.895","143.478"
"5","DPi","Filipe Albuquerque","60","1:13.559","1:24:59.392","Green","Track","0.583","6.501","2.668","3.914","10.471","7.366","5.449","4.048","10.920","15.077","1.600","4.962","141.509"
"7","DPi","Ricky Taylor","60","1:13.625","1:25:00.494","Green","Track","0.570","6.397","2.763","4.055","10.726","7.277","5.336","3.999","10.786","15.221","1.597","4.898","144.737"
"6","DPi","Dane Cameron","60","1:14.371","1:25:03.093","Green","Track","0.567","6.318","2.737","4.033","10.770","7.502","5.629","4.064","11.009","15.191","1.637","4.914","145.503"
"24","GTLM","Jesse Krohn","58","1:18.775","1:25:05.804","Green","Track","0.628","6.988","2.936","4.169","11.064","7.840","5.865","4.323","11.828","16.017","1.723","5.394","131.369"
"912","GTLM","Earl Bamber","59","1:18.562","1:25:08.808","Green","Track","0.627","6.993","3.034","4.080","10.987","7.849","5.754","4.390","11.727","16.077","1.680","5.364","131.579"
"77","DPi","Oliver Jarvis","60","1:15.454","1:25:09.780","Green","Track","0.564","6.336","2.864","4.299","10.925","7.575","5.524","4.088","11.035","15.787","1.609","4.848","146.277"
"84","DPi","Stephen Simpson","60","1:15.285","1:25:10.771","Green","Track","0.582","6.495","2.796","3.943","10.768","7.427","5.544","4.144","11.024","16.044","1.566","4.952","141.753"
"66","GTLM","Dirk Mueller","59","1:18.501","1:25:11.067","Green","Track","0.635","7.039","2.921","4.023","10.960","7.835","5.568","4.369","11.722","16.206","1.756","5.467","129.921"
"55","DPi","Harry Tincknell","58","1:14.286","1:25:12.748","Green","Track","0.567","6.398","2.632","3.999","10.733","7.436","5.490","4.060","11.082","15.364","1.642","4.883","145.503"
"3","GTLM","Jan Magnussen","59","1:18.733","1:25:14.282","Green","Track","0.625","6.915","2.889","4.134","11.038","7.857","5.752","4.367","11.744","16.304","1.733","5.375","132.000"
"911","GTLM","Patrick Pilet","59","1:18.246","1:25:16.714","Green","Track","0.630","6.988","2.879","4.070","11.017","7.882","5.669","4.338","11.781","15.935","1.682","5.375","130.952"
"85","DPi","Tristan Vautier","55","1:16.051","1:25:18.413","Green","Track","0.586","6.621","3.275","4.175","10.639","7.525","5.712","4.067","11.006","15.957","1.557","4.931","140.785"
"4","GTLM","Tommy Milner","59","1:18.002","1:25:18.456","Green","Track","0.620","6.904","2.906","4.145","11.009","7.761","5.660","4.381","11.653","15.916","1.707","5.340","133.065"
"67","GTLM","Richard Westbrook","59","1:18.811","1:25:20.429","Green","Track","0.635","7.025","2.965","4.067","10.889","7.826","6.144","4.361","11.840","15.866","1.738","5.455","129.921"
"50","DPi","Will Owen","60","1:15.045","1:25:23.960","Green","Track","0.576","6.422","2.669","4.244","10.716","7.651","5.348","4.235","11.076","15.586","1.586","4.936","143.229"
"25","GTLM","Connor De Phillippi","59","1:18.951","1:25:25.335","Green","Track","0.629","6.989","2.853","4.084","11.071","7.827","5.694","4.456","11.810","16.375","1.745","5.418","131.161"
"31","DPi","Pipo Derani","60","1:13.636","1:25:25.815","Green","Track","0.575","6.405","2.613","3.771","10.419","7.268","5.424","4.166","10.805","15.665","1.602","4.923","143.478"
"5","DPi","Filipe Albuquerque","61","1:13.363","1:26:12.755","Green","Track","0.582","6.496","2.669","3.933","10.441","7.351","5.391","4.050","10.925","14.959","1.609","4.957","141.753"
"7","DPi","Ricky Taylor","61","1:13.519","1:26:14.013","Green","Track","0.568","6.365","2.764","3.984","10.687","7.258","5.336","4.093","10.875","15.097","1.606","4.886","145.246"
"6","DPi","Dane Cameron","61","1:13.551","1:26:16.644","Green","Track","0.570","6.363","2.640","3.973","10.506","7.387","5.352","4.067","10.951","15.190","1.636","4.916","144.737"
"24","GTLM","Jesse Krohn","59","1:18.330","1:26:24.134","Green","Track","0.628","6.986","2.886","4.122","11.029","7.829","5.675","4.344","11.785","15.939","1.706","5.401","131.369"
"77","DPi","Oliver Jarvis","61","1:15.755","1:26:25.535","Green","Track","0.562","6.302","2.857","4.487","10.906","7.645","5.553","4.148","11.175","15.607","1.647","4.866","146.797"
"84","DPi","Stephen Simpson","61","1:15.409","1:26:26.180","Green","Track","0.582","6.499","2.884","4.063","11.053","7.678","5.721","4.115","11.054","15.249","1.569","4.942","141.753"
"55","DPi","Harry Tincknell","59","1:14.818","1:26:27.566","Green","Track","0.565","6.336","2.665","4.074","10.882","7.553","5.707","4.185","10.981","15.391","1.613","4.866","146.018"
"912","GTLM","Earl Bamber","60","1:20.139","1:26:28.947","Green","Track","0.629","7.019","3.166","4.582","11.334","7.960","5.973","4.342","11.813","16.289","1.670","5.362","131.161"
"66","GTLM","Dirk Mueller","60","1:19.096","1:26:30.163","Green","Track","0.632","7.044","2.928","4.078","10.959","7.850","6.131","4.387","11.978","15.905","1.740","5.464","130.538"
"3","GTLM","Jan Magnussen","60","1:18.352","1:26:32.634","Green","Track","0.625","6.943","2.939","4.161","10.949","7.824","5.806","4.377","11.688","15.971","1.707","5.362","132.000"
"85","DPi","Tristan Vautier","56","1:15.548","1:26:33.961","Green","Track","0.582","6.556","2.847","4.127","10.548","7.445","5.791","4.140","11.308","15.711","1.553","4.940","141.753"
"911","GTLM","Patrick Pilet","60","1:18.597","1:26:35.311","Green","Track","0.631","6.993","2.883","4.118","11.062","7.774","5.636","4.350","11.748","16.348","1.679","5.375","130.745"
"4","GTLM","Tommy Milner","60","1:18.010","1:26:36.466","Green","Track","0.619","6.899","2.924","4.148","10.949","7.723","5.650","4.429","11.697","15.918","1.712","5.342","133.279"
"50","DPi","Will Owen","61","1:14.772","1:26:38.732","Green","Track","0.579","6.410","2.636","3.846","10.611","7.512","5.674","4.134","11.047","15.758","1.615","4.950","142.487"
"67","GTLM","Richard Westbrook","60","1:18.378","1:26:38.807","Green","Track","0.634","7.027","3.044","4.133","10.885","7.868","5.692","4.323","11.758","15.841","1.730","5.443","130.126"
"31","DPi","Pipo Derani","61","1:13.621","1:26:39.436","Green","Track","0.573","6.405","2.658","4.007","10.538","7.333","5.469","4.046","10.810","15.199","1.642","4.941","143.979"
"25","GTLM","Connor De Phillippi","60","1:18.760","1:26:44.095","Green","Track","0.628","6.960","2.911","4.190","11.150","7.829","5.673","4.461","11.778","16.007","1.760","5.413","131.369"
"5","DPi","Filipe Albuquerque","62","1:13.525","1:27:26.280","Green","Track","0.580","6.506","2.680","3.942","10.474","7.384","5.391","4.013","10.974","15.011","1.609","4.961","142.241"
"7","DPi","Ricky Taylor","62","1:13.337","1:27:27.350","Green","Track","0.567","6.345","2.665","3.934","10.663","7.238","5.323","4.064","10.855","15.207","1.590","4.886","145.503"
"6","DPi","Dane Cameron","62","1:13.230","1:27:29.874","Green","Track","0.570","6.365","2.644","3.897","10.549","7.405","5.410","4.034","10.876","14.961","1.622","4.897","144.737"
"77","DPi","Oliver Jarvis","62","1:15.174","1:27:40.709","Green","Track","0.563","6.329","2.858","4.155","10.856","7.536","5.917","4.169","11.052","15.260","1.620","4.859","146.536"
"84","DPi","Stephen Simpson","62","1:15.367","1:27:41.547","Green","Track","0.581","6.494","2.807","3.998","10.782","7.474","5.879","4.032","11.339","15.426","1.589","4.966","141.997"
"55","DPi","Harry Tincknell","60","1:16.058","1:27:43.624","Green","Track","0.566","6.355","2.651","4.028","10.805","7.515","6.523","4.149","11.062","15.905","1.619","4.880","145.760"
"24","GTLM","Jesse Krohn","60","1:19.622","1:27:43.756","Green","Track","0.629","7.003","2.896","4.111","11.115","7.804","6.205","4.282","12.192","16.206","1.746","5.433","131.161"
"912","GTLM","Earl Bamber","61","1:18.649","1:27:47.596","Green","Track","0.630","7.006","3.000","4.150","10.975","7.881","5.775","4.363","11.845","15.975","1.680","5.369","130.952"
"66","GTLM","Dirk Mueller","61","1:18.289","1:27:48.452","Green","Track","0.636","7.042","2.899","4.066","11.000","7.825","5.670","4.316","11.816","15.840","1.723","5.456","129.717"
"85","DPi","Tristan Vautier","57","1:14.988","1:27:48.949","Green","Track","0.582","6.485","2.810","4.052","10.693","7.600","5.747","4.118","11.027","15.347","1.581","4.946","141.753"
"3","GTLM","Jan Magnussen","61","1:18.898","1:27:51.532","Green","Track","0.624","6.940","2.923","4.140","10.991","7.851","6.153","4.327","11.908","15.972","1.705","5.364","132.212"
"50","DPi","Will Owen","62","1:15.471","1:27:54.203","Green","Track","0.577","6.412","2.709","3.926","10.700","7.564","5.591","4.199","11.841","15.383","1.607","4.962","142.981"
"31","DPi","Pipo Derani","62","1:15.255","1:27:54.691","Green","Track","0.574","6.394","2.665","3.943","10.627","7.417","5.605","4.107","11.661","15.785","1.578","4.899","143.728"
"911","GTLM","Patrick Pilet","61","1:20.717","1:27:56.028","Green","Track","0.630","6.972","2.821","4.067","10.950","7.776","6.936","4.595","12.270","16.613","1.698","5.389","130.952"
"4","GTLM","Tommy Milner","61","1:20.011","1:27:56.477","Green","Track","0.622","6.912","2.878","4.116","10.934","7.753","5.894","4.579","13.054","16.240","1.699","5.330","132.637"
"67","GTLM","Richard Westbrook","61","1:19.138","1:27:57.945","Green","Track","0.635","7.035","3.034","4.216","11.045","7.950","5.784","4.336","11.865","16.015","1.749","5.474","129.921"
"25","GTLM","Connor De Phillippi","61","1:18.800","1:28:02.895","Green","Track","0.627","6.969","2.892","4.087","11.126","7.898","5.723","4.399","11.786","16.089","1.766","5.438","131.579"
"5","DPi","Filipe Albuquerque","63","1:13.533","1:28:39.813","Green","Track","0.582","6.494","2.655","3.879","10.434","7.311","5.402","4.035","10.940","15.220","1.614","4.967","141.753"
"7","DPi","Ricky Taylor","63","1:13.208","1:28:40.558","Green","Track","0.568","6.343","2.689","3.960","10.555","7.252","5.342","4.067","10.855","15.104","1.593","4.880","145.246"
"6","DPi","Dane Cameron","63","1:13.156","1:28:43.030","Green","Track","0.569","6.343","2.599","3.908","10.518","7.368","5.394","4.045","10.852","15.006","1.638","4.916","144.991"
"77","DPi","Oliver Jarvis","63","1:14.532","1:28:55.241","Green","Track","0.565","6.361","2.765","4.209","10.754","7.468","5.481","4.117","10.952","15.360","1.629","4.871","146.018"
"84","DPi","Stephen Simpson","63","1:14.439","1:28:55.986","Green","Track","0.583","6.524","2.682","3.924","10.706","7.437","5.506","4.131","11.124","15.283","1.579","4.960","141.509"
"55","DPi","Harry Tincknell","61","1:13.860","1:28:57.484","Green","Track","0.568","6.363","2.694","4.009","10.717","7.442","5.328","4.191","10.927","15.085","1.644","4.892","145.246"
"24","GTLM","Jesse Krohn","61","1:18.572","1:29:02.328","Green","Track","0.631","7.010","2.927","4.121","11.127","7.835","5.685","4.372","11.864","15.913","1.698","5.389","130.745"
"85","DPi","Tristan Vautier","58","1:15.687","1:29:04.636","Green","Track","0.582","6.492","2.810","4.235","10.696","7.587","6.162","4.057","11.267","15.287","1.571","4.941","141.753"
"912","GTLM","Earl Bamber","62","1:18.594","1:29:06.190","Green","Track","0.630","7.002","2.962","4.101","10.996","7.847","5.749","4.364","11.872","16.023","1.683","5.365","130.952"
"66","GTLM","Dirk Mueller","62","1:19.335","1:29:07.787","Green","Track","0.635","7.030","3.025","4.226","11.160","7.855","5.737","4.376","11.895","16.098","1.796","5.502","129.921"
"50","DPi","Will Owen","63","1:14.772","1:29:08.975","Green","Track","0.579","6.420","2.703","3.864","10.748","7.544","5.451","4.249","11.195","15.380","1.662","4.977","142.487"
"31","DPi","Pipo Derani","63","1:14.602","1:29:09.293","Green","Track","0.573","6.378","2.667","3.964","10.801","7.451","5.444","4.156","11.018","15.628","1.608","4.914","143.979"
"3","GTLM","Jan Magnussen","62","1:18.980","1:29:10.512","Green","Track","0.625","6.946","2.936","4.121","11.086","7.890","5.730","4.462","11.743","16.380","1.710","5.351","132.000"
"911","GTLM","Patrick Pilet","62","1:18.529","1:29:14.557","Green","Track","0.631","7.005","2.916","4.138","11.050","7.821","5.709","4.332","11.776","16.075","1.688","5.388","130.745"
"4","GTLM","Tommy Milner","62","1:18.377","1:29:14.854","Green","Track","0.620","6.891","2.959","4.152","11.084","7.765","5.761","4.396","11.693","16.065","1.675","5.316","133.065"
"67","GTLM","Richard Westbrook","62","1:18.429","1:29:16.374","Green","Track","0.638","7.053","2.996","4.134","10.955","7.898","5.640","4.381","11.831","15.750","1.716","5.437","129.310"
"25","GTLM","Connor De Phillippi","62","1:18.531","1:29:21.426","Green","Track","0.632","6.997","2.842","4.129","11.126","7.790","5.796","4.365","11.696","15.984","1.751","5.423","130.538"
"5","DPi","Filipe Albuquerque","64","1:13.218","1:29:53.031","Green","Track","0.584","6.508","2.702","3.897","10.449","7.307","5.422","3.987","10.872","14.916","1.617","4.957","141.267"
"7","DPi","Ricky Taylor","64","1:13.241","1:29:53.799","Green","Track","0.567","6.341","2.717","3.972","10.540","7.385","5.358","4.016","10.819","15.068","1.589","4.869","145.503"
"6","DPi","Dane Cameron","64","1:13.309","1:29:56.339","Green","Track","0.570","6.353","2.631","3.811","10.555","7.394","5.430","4.054","10.890","15.076","1.627","4.918","144.737"
"77","DPi","Oliver Jarvis","64","1:14.316","1:30:09.557","Green","Track","0.565","6.369","2.666","4.028","10.723","7.519","5.508","4.105","11.011","15.335","1.622","4.865","146.018"
"84","DPi","Stephen Simpson","64","1:14.685","1:30:10.671","Green","Track","0.583","6.534","2.798","3.911","10.661","7.647","5.526","4.131","11.107","15.231","1.588","4.968","141.509"
"55","DPi","Harry Tincknell","62","1:13.914","1:30:11.398","Green","Track","0.566","6.349","2.638","3.959","10.639","7.408","5.376","4.244","10.952","15.253","1.633","4.897","145.760"
"85","DPi","Tristan Vautier","59","1:14.349","1:30:18.985","Green","Track","0.581","6.488","2.750","3.964","10.502","7.372","5.582","4.186","11.278","15.064","1.608","4.974","141.997"
"24","GTLM","Jesse Krohn","62","1:18.450","1:30:20.778","Green","Track","0.630","7.002","2.892","4.111","10.953","7.809","5.729","4.337","11.849","16.014","1.722","5.402","130.952"
"912","GTLM","Earl Bamber","63","1:18.302","1:30:24.492","Green","Track","0.629","6.993","2.977","4.118","10.943","7.794","5.680","4.349","11.780","15.985","1.678","5.376","131.161"
"50","DPi","Will Owen","64","1:15.740","1:30:24.715","Green","Track","0.580","6.425","2.866","3.999","11.098","7.814","5.681","4.225","11.097","15.425","1.593","4.937","142.241"
"31","DPi","Pipo Derani","64","1:15.947","1:30:25.240","Green","Track","0.572","6.378","2.865","4.073","11.085","7.612","6.029","4.155","11.132","15.456","1.645","4.945","144.231"
"66","GTLM","Dirk Mueller","63","1:19.808","1:30:27.595","Green","Track","0.636","7.065","2.914","4.190","10.991","7.897","6.248","4.378","12.265","16.020","1.739","5.465","129.717"
"3","GTLM","Jan Magnussen","63","1:18.806","1:30:29.318","Green","Track","0.623","6.923","2.932","4.147","10.994","7.870","5.843","4.489","11.834","16.083","1.720","5.348","132.424"
"911","GTLM","Patrick Pilet","63","1:18.524","1:30:33.081","Green","Track","0.632","7.000","2.949","4.114","10.929","7.936","5.700","4.279","11.828","16.113","1.675","5.369","130.538"
"4","GTLM","Tommy Milner","63","1:18.605","1:30:33.459","Green","Track","0.619","6.862","3.010","4.236","11.041","7.753","5.827","4.393","11.859","16.014","1.679","5.312","133.279"
"67","GTLM","Richard Westbrook","63","1:18.304","1:30:34.678","Green","Track","0.634","7.032","3.024","4.084","10.920","7.815","5.676","4.364","11.821","15.758","1.727","5.449","130.126"
"25","GTLM","Connor De Phillippi","63","1:18.510","1:30:39.936","Green","Track","0.629","6.980","2.887","4.086","11.104","7.884","5.705","4.384","11.789","15.882","1.761","5.419","131.161"
"5","DPi","Filipe Albuquerque","65","1:13.520","1:31:06.551","Green","Track","0.581","6.484","2.696","3.928","10.516","7.347","5.395","4.015","10.983","14.975","1.631","4.969","141.997"
"7","DPi","Ricky Taylor","65","1:13.091","1:31:06.890","Green","Track","0.564","6.328","2.720","3.985","10.556","7.278","5.323","3.953","10.842","15.083","1.584","4.875","146.277"
"6","DPi","Dane Cameron","65","1:13.694","1:31:10.033","Green","Track","0.569","6.342","2.601","3.926","10.550","7.407","5.424","4.057","11.087","15.221","1.606","4.904","144.991"
"77","DPi","Oliver Jarvis","65","1:14.348","1:31:23.905","Green","Track","0.565","6.361","2.703","4.069","10.793","7.564","5.529","4.039","11.029","15.241","1.608","4.847","146.018"
"84","DPi","Stephen Simpson","65","1:14.199","1:31:24.870","Green","Track","0.584","6.543","2.763","3.925","10.667","7.379","5.499","4.152","11.059","15.060","1.593","4.975","141.267"
"55","DPi","Harry Tincknell","63","1:14.163","1:31:25.561","Green","Track","0.567","6.377","2.651","4.000","10.798","7.425","5.440","4.135","10.918","15.319","1.638","4.895","145.503"
"85","DPi","Tristan Vautier","60","1:13.471","1:31:32.456","Green","Track","0.585","6.510","2.677","4.061","10.429","7.345","5.432","4.067","10.947","14.870","1.588","4.960","141.026"
"24","GTLM","Jesse Krohn","63","1:18.356","1:31:39.134","Green","Track","0.629","6.991","2.884","4.069","11.001","7.751","5.668","4.337","11.896","16.001","1.724","5.405","131.161"
"50","DPi","Will Owen","65","1:14.579","1:31:39.294","Green","Track","0.578","6.512","2.763","3.932","10.718","7.495","5.472","4.153","10.980","15.446","1.594","4.936","142.734"
"31","DPi","Pipo Derani","65","1:14.509","1:31:39.749","Green","Track","0.574","6.389","2.684","4.043","10.693","7.424","5.541","4.155","10.972","15.578","1.571","4.885","143.728"
"912","GTLM","Earl Bamber","64","1:19.223","1:31:43.715","Green","Track","0.629","7.026","3.133","4.205","11.121","7.959","5.767","4.405","11.822","16.089","1.689","5.378","131.161"
"66","GTLM","Dirk Mueller","64","1:18.490","1:31:46.085","Green","Track","0.636","7.032","2.925","4.065","11.007","7.869","5.647","4.417","11.823","15.834","1.756","5.479","129.717"
"3","GTLM","Jan Magnussen","64","1:18.504","1:31:47.822","Green","Track","0.624","6.914","2.912","4.192","11.037","7.785","5.823","4.399","11.734","16.051","1.702","5.331","132.212"
"911","GTLM","Patrick Pilet","64","1:18.527","1:31:51.608","Green","Track","0.630","7.011","2.901","4.166","11.062","7.898","5.705","4.293","11.781","16.020","1.685","5.375","130.952"
"4","GTLM","Tommy Milner","64","1:18.512","1:31:51.971","Green","Track","0.618","6.881","2.890","4.198","11.139","7.775","5.891","4.375","11.826","15.936","1.672","5.311","133.495"
"67","GTLM","Richard Westbrook","64","1:18.154","1:31:52.832","Green","Track","0.637","7.041","2.949","4.053","10.899","7.848","5.679","4.359","11.810","15.748","1.705","5.426","129.513"
"25","GTLM","Connor De Phillippi","64","1:18.545","1:31:58.481","Green","Track","0.630","6.985","2.879","4.118","11.191","7.873","5.737","4.354","11.709","15.907","1.749","5.413","130.952"
"5","DPi","Filipe Albuquerque","66","1:13.837","1:32:20.388","Green","Track","0.582","6.498","2.726","4.169","10.579","7.367","5.422","4.010","10.914","15.025","1.601","4.944","141.753"
"7","DPi","Ricky Taylor","66","1:14.009","1:32:20.899","Green","Track","0.565","6.314","2.810","4.205","10.705","7.410","5.415","4.066","10.857","15.202","1.585","4.875","146.018"
"6","DPi","Dane Cameron","66","1:13.610","1:32:23.643","Green","Track","0.570","6.346","2.670","3.929","10.615","7.486","5.437","4.050","10.927","15.114","1.587","4.879","144.737"
"77","DPi","Oliver Jarvis","66","1:14.290","1:32:38.195","Green","Track","0.565","6.371","2.723","4.093","10.836","7.558","5.480","4.004","11.009","15.184","1.618","4.849","146.018"
"84","DPi","Stephen Simpson","66","1:14.316","1:32:39.186","Green","Track","0.585","6.528","2.725","3.871","10.702","7.436","5.533","4.134","11.061","15.195","1.585","4.961","141.026"
"55","DPi","Harry Tincknell","64","1:14.307","1:32:39.868","Green","Track","0.567","6.339","2.671","4.000","10.838","7.408","5.467","4.056","10.860","15.552","1.647","4.902","145.503"
"85","DPi","Tristan Vautier","61","1:12.911","1:32:45.367","Green","Track","0.583","6.514","2.759","3.981","10.333","7.265","5.334","3.997","10.828","14.789","1.580","4.948","141.509"
"50","DPi","Will Owen","66","1:13.919","1:32:53.213","Green","Track","0.576","6.447","2.713","3.811","10.688","7.495","5.424","4.099","11.002","15.149","1.583","4.932","143.229"
"31","DPi","Pipo Derani","66","1:13.973","1:32:53.722","Green","Track","0.573","6.379","2.637","3.968","10.783","7.461","5.494","4.167","10.890","15.120","1.592","4.909","143.979"
"24","GTLM","Jesse Krohn","64","1:18.741","1:32:57.875","Green","Track","0.628","7.015","3.061","4.175","11.060","7.829","5.677","4.465","11.771","15.948","1.717","5.395","131.369"
"912","GTLM","Earl Bamber","65","1:18.461","1:33:02.176","Green","Track","0.630","6.985","3.057","4.138","10.916","7.831","5.674","4.384","11.836","15.986","1.671","5.353","130.952"
"66","GTLM","Dirk Mueller","65","1:18.510","1:33:04.595","Green","Track","0.637","7.043","2.921","4.061","11.084","7.923","5.633","4.420","11.788","15.835","1.716","5.449","129.513"
"3","GTLM","Jan Magnussen","65","1:18.438","1:33:06.260","Green","Track","0.619","6.909","2.910","4.159","11.077","7.766","5.777","4.463","11.644","16.102","1.690","5.322","133.279"
"911","GTLM","Patrick Pilet","65","1:18.707","1:33:10.315","Green","Track","0.629","6.995","2.860","4.121","10.996","7.934","5.681","4.343","11.793","16.195","1.746","5.414","131.161"
"4","GTLM","Tommy Milner","65","1:18.476","1:33:10.447","Green","Track","0.618","6.872","2.901","4.118","11.096","7.888","5.774","4.372","11.740","16.102","1.693","5.302","133.495"
"67","GTLM","Richard Westbrook","65","1:18.318","1:33:11.150","Green","Track","0.633","7.021","2.942","4.030","10.909","7.934","5.673","4.392","11.753","15.900","1.708","5.423","130.332"
"25","GTLM","Connor De Phillippi","65","1:18.581","1:33:17.062","Green","Track","0.629","6.980","2.865","4.073","11.083","7.930","5.752","4.362","11.803","15.871","1.783","5.450","131.161"
"5","DPi","Filipe Albuquerque","67","1:13.509","1:33:33.897","Green","Track","0.581","6.487","2.666","3.957","10.539","7.333","5.442","4.029","10.966","14.965","1.598","4.946","141.997"
"7","DPi","Ricky Taylor","67","1:13.357","1:33:34.256","Green","Track","0.566","6.325","2.715","4.059","10.595","7.296","5.328","4.062","10.865","15.138","1.571","4.837","145.760"
"6","DPi","Dane Cameron","67","1:13.787","1:33:37.430","Green","Track","0.567","6.347","2.716","3.935","10.690","7.462","5.402","4.067","10.946","15.173","1.605","4.877","145.503"
"77","DPi","Oliver Jarvis","67","1:14.492","1:33:52.687","Green","Track","0.563","6.353","2.688","4.180","10.905","7.629","5.543","4.060","10.987","15.150","1.602","4.832","146.536"
"84","DPi","Stephen Simpson","67","1:14.367","1:33:53.553","Green","Track","0.583","6.516","2.729","3.892","10.812","7.481","5.512","4.083","11.022","15.192","1.593","4.952","141.509"
"55","DPi","Harry Tincknell","65","1:14.441","1:33:54.309","Green","Track","0.566","6.341","2.621","4.134","10.879","7.499","5.438","4.123","10.982","15.254","1.673","4.931","145.760"
"85","DPi","Tristan Vautier","62","1:13.199","1:33:58.566","Green","Track","0.583","6.522","2.705","3.882","10.395","7.308","5.385","4.014","10.837","15.003","1.596","4.969","141.509"
"31","DPi","Pipo Derani","67","1:15.224","1:34:08.946","Green","Track","0.574","6.401","2.611","3.884","10.830","7.359","5.968","4.153","11.615","15.321","1.595","4.913","143.728"
"24","GTLM","Jesse Krohn","65","1:18.440","1:34:16.315","Green","Track","0.629","6.988","2.885","4.060","11.054","7.775","5.653","4.402","11.868","16.006","1.715","5.405","131.161"
"912","GTLM","Earl Bamber","66","1:19.330","1:34:21.506","Green","Track","0.631","6.997","3.052","4.118","10.992","7.844","5.742","4.462","12.250","16.195","1.680","5.367","130.745"
"66","GTLM","Dirk Mueller","66","1:18.784","1:34:23.379","Green","Track","0.636","7.044","2.889","4.063","11.059","7.875","5.630","4.425","12.004","16.005","1.713","5.441","129.717"
"3","GTLM","Jan Magnussen","66","1:18.824","1:34:25.084","Green","Track","0.620","6.911","2.897","4.111","11.011","7.852","5.719","4.509","12.193","16.032","1.667","5.302","133.065"
"4","GTLM","Tommy Milner","66","1:19.223","1:34:29.670","Green","Track","0.614","6.948","2.946","4.232","11.220","7.939","5.703","4.482","12.079","15.964","1.731","5.365","134.365"
"911","GTLM","Patrick Pilet","66","1:20.230","1:34:30.545","Green","Track","0.628","6.941","2.826","4.580","11.649","7.927","5.862","4.330","12.182","16.257","1.685","5.363","131.369"
"67","GTLM","Richard Westbrook","66","1:19.876","1:34:31.026","Green","Track","0.632","7.037","2.935","4.109","11.374","8.109","5.795","4.342","12.261","16.153","1.704","5.425","130.538"
"25","GTLM","Connor De Phillippi","66","1:19.226","1:34:36.288","Green","Track","0.631","6.992","2.806","4.134","11.226","8.063","5.845","4.395","11.996","15.995","1.739","5.404","130.745"
