"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"46","GS","Owen Trinkler","8","1:54.841","17:29.616","Green","Track","11.890","15.240","10.546","21.544","8.503","6.818","6.238","10.612","7.636","6.690","5.497","0.494","3.133","165.624"
"09","GS","Mikel Miller","4","6:52.794","17:33.191","Green","Pit","12.478","15.447","10.879","21.960","8.431","6.816","6.415","11.008","7.647","6.694","8.635","0.000","0.000","0.000"
"99","GS","Gary Ferrera","8","1:57.325","17:41.696","Green","Track","12.815","15.608","10.903","21.987","8.368","6.774","6.273","11.054","7.653","6.673","5.523","0.498","3.196","164.294"
"24","GS","Frank Gannett II","7","2:22.099","17:42.887","Green","Track","32.001","18.402","11.501","22.302","8.679","7.038","6.820","11.371","7.807","6.813","5.625","0.505","3.235","162.016"
"77","GS","Trent Hindman","7","4:08.118","17:43.266","Green","Track","142.920","17.491","10.730","21.661","8.450","6.774","6.202","10.512","7.599","6.622","5.509","0.496","3.152","164.956"
"11","GS","Stefan Rzadzinski","7","3:53.552","17:44.166","Green","Pit","12.891","15.965","11.784","24.509","9.870","7.587","7.727","12.088","8.035","7.171","11.986","0.000","0.000","0.000"
"93","GS","Mark Siegel","8","2:00.201","17:44.878","Green","Track","13.424","15.976","11.165","22.464","8.580","6.983","6.390","11.406","7.804","6.784","5.560","0.497","3.168","164.624"
"26","GS","Jayson Clunie","8","2:53.966","17:48.848","Green","Pit","14.546","15.570","10.855","21.937","8.493","6.829","6.292","10.843","7.723","6.770","9.227","0.000","0.000","0.000"
"82","GS","James Clay","8","1:54.964","17:49.610","Green","Track","12.165","15.253","10.627","21.298","8.457","6.843","6.338","10.367","7.581","6.726","5.606","0.502","3.201","162.984"
"65","GS","Justin Piscitell","4","1:55.287","17:53.246","Green","Track","11.924","15.138","10.729","21.692","8.617","6.902","6.257","10.369","7.571","6.781","5.606","0.502","3.199","162.984"
"33","GS","Indy Dontje","9","1:56.469","17:53.450","Green","Track","12.281","15.085","10.789","21.853","8.583","6.862","6.245","10.645","7.754","6.900","5.657","0.515","3.300","158.870"
"2","GS","Kenton Koch","7","5:41.403","17:54.377","Green","Track","235.039","17.943","10.830","22.124","8.420","6.874","6.172","10.538","7.640","6.705","5.497","0.492","3.129","166.297"
"12","TCR","Russell McDonough","8","2:02.122","17:57.279","Green","Track","12.481","15.608","11.280","23.254","9.183","7.440","6.716","10.856","8.137","7.215","5.952","0.538","3.462","152.078"
"57","GS","Bryce Ward","5","1:54.558","18:07.174","Green","Track","11.684","14.969","10.714","21.157","8.436","7.048","6.402","10.603","7.574","6.744","5.560","0.499","3.168","163.964"
"89","TCR","Ryan Eversley","6","2:23.496","18:13.342","Green","Track","31.937","18.448","11.199","21.919","9.111","7.554","6.949","10.503","8.154","7.395","6.184","0.561","3.582","145.843"
"28","GS","Charlie Luck","7","1:56.209","18:14.565","Green","Track","12.275","15.650","10.926","21.724","8.507","6.792","6.155","10.694","7.671","6.705","5.486","0.491","3.133","166.636"
"71","GS","Frank DePew","9","1:57.491","18:26.415","Green","Track","12.322","15.492","10.875","21.860","8.616","6.943","6.345","10.952","7.813","6.844","5.648","0.509","3.272","160.743"
"44","GS","Mike Vess","9","1:56.116","18:26.493","Green","Track","12.110","15.214","10.879","21.879","8.451","6.774","6.235","11.154","7.664","6.652","5.487","0.491","3.126","166.636"
"56","GS","Jeff Mosing","9","1:55.015","18:27.923","Green","Track","12.008","15.188","10.714","21.398","8.544","6.886","6.262","10.439","7.636","6.738","5.540","0.497","3.165","164.624"
"39","GS","Tyler McQuarrie","9","1:54.475","18:35.815","Green","Track","11.891","14.908","10.508","21.201","8.504","6.855","6.305","10.608","7.675","6.753","5.574","0.500","3.193","163.636"
"22","GS","Billy Johnson","8","1:55.836","18:41.138","Green","Track","11.925","15.358","10.741","21.598","8.642","6.984","6.331","10.341","7.715","6.856","5.605","0.506","3.234","161.696"
"5","TCR","Tim Lewis Jr","7","2:02.806","18:45.988","Green","Track","13.000","15.911","11.114","22.516","8.874","7.332","6.843","11.463","8.173","7.365","6.125","0.553","3.537","147.953"
"47","GS","Matt Travis","9","1:56.513","18:48.531","Green","Track","12.566","15.722","10.755","21.676","8.451","6.747","6.160","11.040","7.599","6.657","5.503","0.492","3.145","166.297"
"10","TCR","Lee Carpentier","9","2:00.744","18:49.261","Green","Track","12.645","15.790","11.194","22.084","8.999","7.283","6.657","11.016","8.049","7.136","5.910","0.534","3.447","153.218"
"61","TCR","Gavin Ernstone","5","2:05.735","18:49.381","Green","Track","13.341","16.724","11.491","23.359","9.197","7.428","6.779","11.593","8.327","7.351","6.030","0.548","3.567","149.303"
"96","GS","Bruce McKee","9","2:03.916","18:55.217","Green","Track","12.569","17.959","11.693","22.488","8.759","6.898","6.306","11.791","8.513","7.269","5.843","0.520","3.308","157.343"
"60","GS","Nate Stacy","9","1:55.869","19:13.933","Green","Track","12.021","14.954","10.518","21.421","8.454","6.863","6.639","10.986","7.811","6.876","5.595","0.504","3.227","162.338"
"7","GS","Alan Brynjolfsson","9","2:04.135","19:21.622","Green","Track","12.147","15.092","10.530","21.600","8.536","6.880","6.203","18.507","8.427","6.920","5.599","0.501","3.193","163.310"
"4","GS","Ted Giovanis","8","4:36.082","19:21.923","Green","Pit","14.439","16.082","11.604","22.933","8.581","6.852","6.676","11.598","7.794","6.772","11.522","0.000","0.000","0.000"
"13","GS","Scott Hargrove","6","8:47.535","19:29.721","Green","Pit","12.058","15.587","10.813","21.751","8.551","7.500","6.636","11.006","7.772","6.765","8.755","0.000","0.000","0.000"
