"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"37","TCR","Shelby Blackstock","46","2:01.501","1:49:46.315","Green","Track","12.882","15.713","11.000","22.159","8.903","7.422","6.926","10.848","8.193","7.343","6.086","0.548","3.478","149.303"
"23","TCR","Nick Galante","46","2:01.328","1:49:46.414","Green","Track","12.931","15.767","11.038","22.263","8.849","7.266","6.788","11.157","8.218","7.220","5.924","0.530","3.377","154.374"
"84","TCR","Todd Lamb","46","2:00.520","1:49:46.812","Green","Track","12.602","15.701","11.008","22.130","8.894","7.347","6.821","10.784","8.129","7.200","5.952","0.537","3.415","152.362"
"75","GS","Kuno Wittmer","46","2:23.625","1:49:47.931","Green","Track","32.873","19.447","12.182","22.696","8.500","6.915","6.410","11.210","7.680","6.635","5.490","0.491","3.096","166.636"
"46","GS","Hugh Plumb","46","1:54.656","1:49:49.966","Green","Track","11.958","15.342","10.567","21.262","8.404","6.733","6.182","10.815","7.690","6.658","5.459","0.489","3.097","167.317"
"4","GS","Guy Cosmo","46","1:55.071","1:49:50.144","Green","Track","11.964","15.162","10.509","21.337","8.465","6.892","6.343","11.081","7.658","6.695","5.414","0.483","3.068","169.396"
"52","TCR","Max Faulkner","46","2:03.453","1:49:51.725","Green","Track","12.746","15.894","11.962","22.958","8.988","7.472","6.952","11.003","8.229","7.303","5.969","0.538","3.439","152.078"
"98","TCR","Michael Lewis","46","2:01.646","1:49:57.039","Green","Track","12.685","15.597","11.082","22.240","8.892","7.457","6.937","11.131","8.161","7.362","6.088","0.545","3.469","150.125"
"89","TCR","Chad Gilsinger","46","2:02.882","1:49:58.921","Green","Track","12.870","16.098","11.142","22.180","9.077","7.576","7.064","10.947","8.278","7.418","6.151","0.553","3.528","147.953"
"5","TCR","Roy Block","35","2:03.537","1:49:59.177","Green","Track","13.089","16.545","11.665","22.600","8.872","7.411","6.986","10.919","8.125","7.282","6.046","0.544","3.453","150.401"
"22","GS","Austin Cindric","46","1:55.841","1:50:00.598","Green","Track","11.877","15.184","10.899","21.551","8.526","7.065","6.452","10.372","7.766","6.836","5.613","0.503","3.197","162.660"
"13","GS","Scott Hargrove","46","1:56.819","1:50:01.196","Green","Track","11.962","15.454","11.266","22.141","8.500","6.821","6.254","10.882","7.760","6.691","5.496","0.489","3.103","167.317"
"33","GS","Russell Ward","46","1:55.436","1:50:02.479","Green","Track","11.994","15.176","10.523","21.460","8.384","6.845","6.289","11.278","7.710","6.716","5.459","0.489","3.113","167.317"
"21","TCR","Mason Filippi","46","2:01.958","1:50:03.168","Green","Track","12.848","15.943","11.161","22.311","8.840","7.383","6.958","11.358","8.050","7.204","5.952","0.536","3.414","152.646"
"61","TCR","Gavin Ernstone","46","2:02.255","1:50:03.600","Green","Track","13.029","15.904","11.311","22.252","8.918","7.262","6.819","11.739","8.111","7.104","5.848","0.532","3.426","153.794"
"12","TCR","Ryan Nash","41","2:02.573","1:50:04.193","Green","Track","13.129","16.175","11.073","23.169","8.955","7.275","6.754","11.357","8.045","7.008","5.736","0.524","3.373","156.142"
"73","TCR","Mike LaMarra","46","2:01.784","1:50:04.414","Green","Track","12.655","15.906","11.208","23.219","8.891","7.365","6.809","11.022","8.033","7.037","5.754","0.521","3.364","157.041"
