"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"31","DPi","Felipe Nasr","1","2:14.414","2:14.414","Green","Track","0.000","10.609","30.007","16.378","27.539","9.113","19.278","0.549","10.331","1.324","2.495","154.413","130.459"
"38","LMP2","Kyle Masson","1","2:15.868","2:15.868","Green","Track","691.161","10.102","28.301","15.932","27.242","8.899","18.230","0.570","10.840","1.401","2.596","148.724","123.289"
"10","DPi","Matthieu Vaxiviere","1","2:19.267","2:19.267","Green","Track","586.123","10.517","27.725","16.967","27.991","8.836","17.739","0.559","11.342","1.376","2.547","151.651","125.529"
"52","LMP2","Gabriel Aubry","1","2:26.142","2:26.142","Green","Track","485.963","10.668","27.053","16.494","28.251","9.065","18.015","0.511","11.646","1.454","2.663","165.896","118.795"
"96","GTD","Robby Foley","1","2:31.499","2:31.499","Green","Track","528.939","11.112","29.240","17.207","30.807","10.208","19.799","0.561","11.891","1.533","2.849","151.110","112.673"
"24","GTLM","John Edwards","1","2:34.544","2:34.544","Green","Track","0.000","10.462","26.541","16.411","27.723","9.191","18.485","0.533","11.022","1.455","2.722","159.048","118.713"
"85","DPi","Juan Piedrahita","1","2:36.115","2:36.115","Green","Pit","0.000","10.969","30.460","17.660","30.281","10.117","19.200","0.607","13.244","3.435","10.050","139.659","50.285"
"5","DPi","Brendon Hartley","1","2:36.783","2:36.783","Green","Track","0.000","10.635","28.641","16.090","28.098","9.009","17.279","0.495","10.327","1.350","2.516","171.258","127.946"
"911","GTLM","Patrick Pilet","1","2:38.439","2:38.439","Green","Track","0.000","9.890","27.287","16.053","27.789","9.195","18.525","0.540","11.367","1.472","2.736","156.987","117.342"
"25","GTLM","Colton Herta","1","2:42.090","2:42.090","Green","Track","0.000","10.939","28.341","16.360","29.319","9.877","18.978","0.583","12.379","1.516","2.790","145.408","113.936"
"86","GTD","Justin Marks","1","2:43.455","2:43.455","Green","Track","0.000","10.629","27.856","16.735","28.224","9.701","19.065","0.549","11.353","1.509","2.812","154.413","114.465"
"6","DPi","Simon Pagenaud","1","2:43.701","2:43.701","Green","Track","0.000","9.618","26.681","14.890","25.925","9.111","17.547","0.493","10.162","1.336","2.486","171.953","129.287"
"4","GTLM","Oliver Gavin","1","2:45.057","2:45.057","Green","Track","0.000","10.136","27.669","16.274","27.439","9.403","18.503","0.534","10.612","1.435","2.691","158.750","120.367"
"77","DPi","Timo Bernhard","1","2:47.873","2:47.873","Green","Track","22.625","10.416","25.902","15.127","26.356","8.419","17.033","0.486","10.947","1.378","2.525","174.429","125.346"
"33","GTD","Ben Keating","1","2:48.237","2:48.237","Green","Track","0.000","10.920","28.545","16.831","29.072","10.328","19.629","0.553","11.823","1.543","2.864","153.296","111.942"
"73","GTD","Nicholas Boulle","1","2:55.864","2:55.864","Green","Track","23.974","10.715","28.366","16.817","30.046","9.978","19.795","0.555","11.851","1.546","2.858","152.744","111.725"
"71","GTD","Fabian Schiller","1","2:58.564","2:58.564","Green","Track","22.959","10.277","27.956","16.533","28.796","9.503","19.243","0.565","10.960","1.496","2.821","150.040","115.459"
"9","GTD","Lars Kern","1","3:02.881","3:02.881","Green","Track","23.083","11.505","29.978","16.699","30.666","9.827","19.580","0.557","11.278","1.516","2.816","152.195","113.936"
"19","GTD","Will Hardeman","1","3:04.903","3:04.903","Green","Track","22.822","10.447","28.141","17.680","29.232","10.002","19.634","0.553","11.887","1.555","2.894","153.296","111.079"
"63","GTD","Cooper MacNeil","1","3:05.735","3:05.735","Green","Track","22.909","10.515","28.305","15.857","29.199","9.719","18.962","0.545","11.436","1.495","2.786","155.546","115.537"
"48","GTD","Ryan Hardwick","1","3:08.856","3:08.856","Green","Track","23.062","10.792","28.589","16.675","30.219","10.786","19.779","0.551","12.062","1.567","2.873","153.852","110.228"
"8","GTD","Parker Chase","1","3:11.141","3:11.141","Green","Track","23.272","11.019","29.046","16.758","29.031","10.761","21.198","0.665","12.142","1.538","2.848","127.478","112.306"
"44","GTD","John Potter","1","3:12.779","3:12.779","Green","Track","23.133","12.564","29.783","16.371","29.084","9.917","19.246","0.562","12.059","1.566","2.882","150.841","110.298"
"54","DPi","Jonathan Bennett","1","3:22.538","3:22.538","Green","Pit","0.000","10.523","27.293","15.444","26.177","9.798","21.124","0.757","13.244","4.222","10.048","111.985","40.911"
"14","GTD","Jack Hawksworth","1","3:23.798","3:23.798","Green","Track","759.437","11.752","28.705","15.945","27.865","10.062","19.338","0.544","10.713","1.500","2.797","155.832","115.152"
"57","GTD","Ana Beatriz","1","3:25.585","3:25.585","Green","Track","0.000","11.438","28.478","16.540","28.518","10.151","19.948","0.587","12.039","1.545","2.847","144.417","111.798"
"12","GTD","Aaron Telitz","1","3:27.243","3:27.243","Green","Pit","0.000","11.104","29.204","17.080","29.248","9.596","19.465","0.550","12.112","3.483","10.162","154.132","49.592"
"29","GTD","Ricky Feller","1","3:39.417","3:39.417","Green","Track","22.812","10.383","28.781","16.778","28.899","9.597","19.247","0.550","11.570","1.534","2.853","154.132","112.599"
"84","DPi","Stephen Simpson","1","3:39.607","3:39.607","Green","Track","0.000","11.688","27.305","14.907","26.226","9.421","17.972","0.510","10.414","1.344","2.516","166.221","128.517"
"67","GTLM","Richard Westbrook","1","3:44.524","3:44.524","Green","Track","654.847","10.863","27.471","15.981","27.505","9.110","18.447","0.529","10.939","1.447","2.708","160.251","119.369"
"3","GTLM","Jan Magnussen","1","3:44.888","3:44.888","Green","Pit","0.000","10.805","28.149","16.534","28.764","9.538","18.910","0.553","12.156","3.649","10.147","153.296","47.336"
"66","GTLM","Sebastien Bourdais","1","3:46.376","3:46.376","Green","Track","567.655","10.463","28.855","16.369","29.904","9.481","22.783","0.875","12.087","1.491","2.753","96.883","115.847"
"912","GTLM","Mathieu Jaminet","1","3:55.135","3:55.135","Green","Track","0.000","10.466","26.759","16.124","27.858","9.233","18.755","0.535","11.277","1.468","2.738","158.454","117.662"
"11","GTD","Rik Breukers","1","4:05.212","4:05.212","Green","Track","493.166","11.278","28.057","16.216","28.538","9.503","19.459","0.554","11.422","1.522","2.832","153.019","113.487"
"31","DPi","Felipe Nasr","2","1:51.542","4:05.956","Green","Track","5.267","4.874","23.294","14.543","25.057","8.091","16.721","0.494","9.442","1.300","2.459","171.605","132.867"
"7","DPi","Alexander Rossi","1","4:07.980","4:07.980","Green","Track","0.000","9.559","24.632","14.453","25.244","8.224","16.775","0.492","10.118","1.358","2.512","172.302","127.192"
"38","LMP2","Kyle Masson","2","1:55.413","4:11.281","Green","Track","5.533","5.442","24.052","14.936","25.528","8.332","17.173","0.504","9.970","1.380","2.563","168.200","125.165"
"10","DPi","Matthieu Vaxiviere","2","1:55.576","4:14.843","Green","Track","5.500","5.621","23.974","14.717","25.472","8.244","17.337","0.505","10.371","1.339","2.496","167.867","128.997"
"52","LMP2","Gabriel Aubry","2","1:56.275","4:22.417","Green","Track","5.557","5.393","24.272","15.044","25.639","8.482","17.189","0.501","10.308","1.357","2.533","169.207","127.286"
"5","DPi","Brendon Hartley","2","1:52.326","4:29.109","Green","Track","5.302","5.007","23.255","14.930","24.833","8.155","16.868","0.494","9.683","1.320","2.479","171.605","130.854"
"6","DPi","Simon Pagenaud","2","1:52.059","4:35.760","Green","Track","5.345","5.271","23.736","14.072","24.562","8.116","16.808","0.489","9.858","1.322","2.480","173.359","130.656"
"24","GTLM","John Edwards","2","2:01.436","4:35.980","Green","Track","5.760","5.739","24.560","15.705","27.157","8.950","18.119","0.530","10.777","1.439","2.700","159.949","120.033"
"96","GTD","Robby Foley","2","2:07.288","4:38.787","Green","Track","6.041","6.186","26.159","15.931","28.298","9.434","19.126","0.552","11.238","1.509","2.814","153.574","114.465"
"911","GTLM","Patrick Pilet","2","2:00.808","4:39.247","Green","Track","5.805","5.821","24.754","15.248","26.717","9.005","18.234","0.528","10.564","1.439","2.693","160.554","120.033"
"77","DPi","Timo Bernhard","2","1:53.429","4:41.302","Green","Track","5.582","6.041","22.804","14.254","26.042","7.980","16.325","0.485","10.204","1.294","2.418","174.789","133.483"
"25","GTLM","Colton Herta","2","2:03.691","4:45.781","Green","Track","5.888","5.887","25.894","15.732","27.395","9.041","18.252","0.531","10.920","1.448","2.703","159.647","119.287"
"4","GTLM","Oliver Gavin","2","2:02.262","4:47.319","Green","Track","5.707","5.727","24.422","15.441","27.334","9.001","19.154","0.642","10.707","1.435","2.692","132.045","120.367"
"86","GTD","Justin Marks","2","2:05.657","4:49.112","Green","Track","5.896","5.856","25.434","15.740","28.229","9.212","18.788","0.621","11.619","1.486","2.776","136.510","116.236"
"33","GTD","Ben Keating","2","2:05.184","4:53.421","Green","Track","6.040","6.277","25.788","15.472","27.728","9.149","18.939","0.550","10.942","1.499","2.800","154.132","115.228"
"73","GTD","Nicholas Boulle","2","2:06.866","5:02.730","Green","Track","6.190","6.500","25.952","15.709","28.000","9.501","18.948","0.551","11.162","1.525","2.828","153.852","113.264"
"71","GTD","Fabian Schiller","2","2:04.440","5:03.004","Green","Track","5.957","5.759","25.379","15.738","27.739","9.338","18.764","0.548","10.920","1.495","2.803","154.695","115.537"
"9","GTD","Lars Kern","2","2:04.943","5:07.824","Green","Track","5.954","6.105","25.538","15.620","27.491","9.297","18.964","0.551","11.118","1.507","2.798","153.852","114.617"
"63","GTD","Cooper MacNeil","2","2:05.190","5:10.925","Green","Track","5.881","6.101","25.491","15.458","27.672","9.521","18.848","0.543","11.401","1.493","2.781","156.119","115.691"
"19","GTD","Will Hardeman","2","2:09.267","5:14.170","Green","Track","6.117","6.492","27.131","15.926","28.446","9.524","19.144","0.546","11.539","1.546","2.856","155.261","111.725"
"8","GTD","Ezequiel Perez Companc","2","2:06.819","5:17.960","Green","Track","5.956","6.303","25.903","15.793","28.124","9.515","19.263","0.548","11.102","1.505","2.807","154.695","114.769"
"44","GTD","John Potter","2","2:05.685","5:18.464","Green","Track","6.063","6.426","25.647","15.612","27.485","9.409","18.843","0.549","11.329","1.509","2.813","154.413","114.465"
"48","GTD","Ryan Hardwick","2","2:11.231","5:20.087","Green","Track","6.102","6.671","27.264","15.816","28.131","9.641","19.945","0.680","12.542","1.567","2.872","124.666","110.228"
"14","GTD","Jack Hawksworth","2","2:02.914","5:26.712","Green","Track","5.842","5.730","25.360","15.358","27.303","9.200","18.621","0.540","10.662","1.502","2.796","156.987","114.998"
"85","DPi","Juan Piedrahita","2","2:53.049","5:29.164","Green","Track","53.513","9.901","25.973","15.104","26.541","9.152","18.039","0.506","10.433","1.358","2.529","167.535","127.192"
"57","GTD","Ana Beatriz","2","2:05.540","5:31.125","Green","Track","6.029","6.246","25.491","15.650","27.598","9.280","19.378","0.544","11.028","1.500","2.796","155.832","115.152"
"84","DPi","Stephen Simpson","2","1:52.161","5:31.768","Green","Track","5.425","5.562","23.172","14.085","24.595","8.234","16.950","0.496","9.826","1.328","2.488","170.913","130.066"
"54","DPi","Jonathan Bennett","2","2:16.851","5:39.389","Green","Track","22.335","9.946","24.991","14.439","25.398","8.355","16.914","0.492","10.176","1.332","2.473","172.302","129.675"
"29","GTD","Ricky Feller","2","2:04.705","5:44.122","Green","Track","6.010","6.289","25.455","15.433","27.431","9.326","18.816","0.545","11.092","1.506","2.802","155.546","114.693"
"67","GTLM","Richard Westbrook","2","1:59.671","5:44.195","Green","Track","5.757","5.728","24.903","15.065","26.274","8.863","18.032","0.525","10.439","1.422","2.663","161.472","121.468"
"66","GTLM","Sebastien Bourdais","2","2:03.911","5:50.287","Green","Track","5.971","5.978","25.090","15.233","26.842","8.873","20.297","0.665","10.829","1.440","2.693","127.478","119.949"
"12","GTD","Aaron Telitz","2","2:27.109","5:54.352","Green","Track","22.540","10.255","26.447","15.844","27.889","9.292","19.134","0.547","10.822","1.518","2.821","154.978","113.786"
"31","DPi","Felipe Nasr","3","1:49.577","5:55.533","Green","Track","5.239","5.102","22.180","14.114","24.203","7.984","16.637","0.490","9.824","1.323","2.481","173.006","130.557"
"912","GTLM","Mathieu Jaminet","2","2:00.701","5:55.836","Green","Track","5.916","5.754","24.415","15.338","26.751","8.981","18.253","0.531","10.605","1.449","2.708","159.647","119.204"
"7","DPi","Alexander Rossi","2","1:50.674","5:58.654","Green","Track","5.306","5.057","23.834","14.037","24.113","7.994","16.440","0.490","9.636","1.312","2.455","173.006","131.652"
"38","LMP2","Kyle Masson","3","1:54.427","6:05.708","Green","Track","5.439","5.241","23.425","14.612","26.093","8.303","17.134","0.503","9.767","1.367","2.543","168.534","126.355"
"10","DPi","Matthieu Vaxiviere","3","1:53.051","6:07.894","Green","Track","5.250","4.868","22.812","14.218","24.779","8.867","17.016","0.492","10.924","1.335","2.490","172.302","129.384"
"11","GTD","Rik Breukers","2","2:05.852","6:11.064","Green","Track","5.968","6.310","25.760","15.341","27.864","9.666","19.094","0.549","11.000","1.499","2.801","154.413","115.228"
"52","LMP2","Gabriel Aubry","3","1:52.049","6:14.466","Green","Track","5.317","4.753","23.097","14.509","24.884","8.173","16.952","0.499","9.971","1.359","2.535","169.885","127.099"
"5","DPi","Brendon Hartley","3","1:48.997","6:18.106","Green","Track","5.254","4.728","22.305","13.996","24.212","7.994","16.550","0.492","9.665","1.320","2.481","172.302","130.854"
"6","DPi","Simon Pagenaud","3","1:48.975","6:24.735","Green","Track","5.231","4.805","22.348","14.044","24.206","7.973","16.524","0.489","9.579","1.314","2.462","173.359","131.452"
"77","DPi","Timo Bernhard","3","1:51.026","6:32.328","Green","Track","5.129","4.994","24.393","14.214","24.233","7.938","16.476","0.483","9.446","1.292","2.428","175.513","133.690"
"24","GTLM","John Edwards","3","1:58.713","6:34.693","Green","Track","5.706","5.569","24.079","14.932","26.345","8.766","18.054","0.530","10.596","1.438","2.698","159.949","120.116"
"911","GTLM","Patrick Pilet","3","2:00.456","6:39.703","Green","Track","5.789","6.113","24.553","15.438","26.412","8.850","18.057","0.531","10.589","1.433","2.691","159.647","120.535"
"55","DPi","Harry Tincknell","1","6:42.089","6:42.089","Green","Pit","22.728","9.649","23.993","14.793","25.904","8.662","17.129","0.583","12.054","3.308","241.877","145.408","52.215"
"4","GTLM","Oliver Gavin","3","1:59.107","6:46.426","Green","Track","5.724","5.511","24.303","14.995","26.358","8.819","18.220","0.530","10.518","1.434","2.695","159.949","120.451"
"25","GTLM","Colton Herta","3","2:01.688","6:47.469","Green","Track","5.697","5.401","24.734","15.398","26.819","8.904","18.689","0.547","11.373","1.436","2.690","154.978","120.284"
"86","GTD","Justin Marks","3","2:03.099","6:52.211","Green","Track","5.850","5.757","25.301","15.384","27.215","9.104","18.646","0.544","11.018","1.492","2.788","155.832","115.769"
"33","GTD","Ben Keating","3","2:03.107","6:56.528","Green","Track","5.914","5.918","25.189","15.340","27.297","9.178","18.712","0.548","10.720","1.497","2.794","154.695","115.382"
"50","DPi","Rene Binder","1","7:00.155","7:00.155","Green","Track","22.827","13.082","27.208","27.281","29.939","9.258","18.014","0.548","11.710","1.392","2.565","154.695","124.086"
"71","GTD","Fabian Schiller","3","2:03.643","7:06.647","Green","Track","5.985","6.136","25.728","15.439","27.086","9.198","18.530","0.550","10.708","1.488","2.795","154.132","116.080"
"73","GTD","Nicholas Boulle","3","2:06.214","7:08.944","Green","Track","6.019","6.055","26.183","15.959","27.823","9.490","18.861","0.548","10.979","1.500","2.797","154.695","115.152"
"9","GTD","Lars Kern","3","2:04.805","7:12.629","Green","Track","5.931","5.944","25.252","15.520","27.448","9.698","19.080","0.550","11.072","1.508","2.802","154.132","114.541"
"19","GTD","Will Hardeman","3","2:06.042","7:20.212","Green","Track","6.017","6.273","25.792","15.619","27.597","9.451","18.973","0.547","11.409","1.526","2.838","154.978","113.190"
"8","GTD","Ezequiel Perez Companc","3","2:04.227","7:22.187","Green","Track","5.852","6.066","25.347","15.490","27.101","9.327","19.024","0.544","11.117","1.527","2.832","155.832","113.115"
"44","GTD","John Potter","3","2:04.692","7:23.156","Green","Track","5.944","6.225","25.336","15.570","27.399","9.349","18.744","0.546","11.258","1.509","2.812","155.261","114.465"
"85","DPi","Juan Piedrahita","3","1:55.719","7:24.883","Green","Track","5.459","5.375","23.475","14.555","25.315","8.744","18.050","0.518","10.376","1.343","2.509","163.654","128.613"
"48","GTD","Ryan Hardwick","3","2:07.286","7:27.373","Green","Track","6.020","6.417","26.122","15.800","27.920","9.472","19.091","0.543","11.494","1.553","2.854","156.119","111.222"
"96","GTD","Robby Foley","3","2:51.650","7:30.437","Green","Pit","5.970","6.184","26.087","15.771","27.560","9.398","18.988","0.555","11.517","2.873","46.747","152.744","60.121"
"14","GTD","Jack Hawksworth","3","2:04.200","7:30.912","Green","Track","5.810","5.686","25.330","15.963","27.804","9.407","18.749","0.542","10.646","1.487","2.776","156.407","116.158"
"84","DPi","Stephen Simpson","3","2:01.449","7:33.217","Green","Pit","5.402","5.601","22.833","13.990","24.574","8.407","17.544","0.493","9.968","2.561","10.076","171.953","67.445"
"54","DPi","Jonathan Bennett","3","1:53.723","7:33.112","Green","Track","5.305","5.325","23.273","14.251","24.985","9.324","16.870","0.491","10.067","1.346","2.486","172.653","128.326"
"57","GTD","Ana Beatriz","3","2:07.050","7:38.175","Green","Track","6.117","6.306","25.535","15.590","27.656","10.823","19.072","0.542","11.083","1.513","2.813","156.407","114.162"
"67","GTLM","Richard Westbrook","3","1:58.301","7:42.496","Green","Track","5.649","5.668","24.054","14.972","26.115","8.784","18.010","0.525","10.436","1.420","2.668","161.472","121.639"
"31","DPi","Felipe Nasr","4","1:51.353","7:46.886","Green","Track","5.341","5.251","22.381","13.983","24.574","9.015","17.070","0.490","9.496","1.301","2.451","173.006","132.765"
"66","GTLM","Sebastien Bourdais","3","1:58.656","7:48.943","Green","Track","5.666","5.449","24.099","15.171","26.212","8.822","18.112","0.526","10.475","1.436","2.688","161.165","120.284"
"7","DPi","Alexander Rossi","3","1:50.310","7:48.964","Green","Track","5.177","4.819","23.177","14.243","24.354","7.947","16.575","0.487","9.768","1.312","2.451","174.071","131.652"
"29","GTD","Ricky Feller","3","2:10.913","7:55.035","Green","Track","5.941","6.130","25.355","21.194","27.785","9.527","18.910","0.545","11.227","1.500","2.799","155.546","115.152"
"912","GTLM","Mathieu Jaminet","3","2:00.306","7:56.142","Green","Track","5.770","5.624","24.545","15.416","26.471","8.952","18.281","0.530","10.569","1.446","2.702","159.949","119.452"
"38","LMP2","Kyle Masson","4","1:53.966","7:59.674","Green","Track","5.391","5.221","23.223","14.788","25.434","8.295","17.033","0.499","10.101","1.398","2.583","169.885","123.553"
"12","GTD","Aaron Telitz","3","2:05.332","7:59.684","Green","Track","5.911","5.871","25.869","16.263","27.479","9.194","18.983","0.545","10.895","1.511","2.811","155.546","114.313"
"10","DPi","Matthieu Vaxiviere","4","1:51.956","7:59.850","Green","Track","5.214","4.797","22.664","14.192","25.241","8.454","16.979","0.488","10.109","1.336","2.482","173.715","129.287"
"52","LMP2","Gabriel Aubry","4","1:52.410","8:06.876","Green","Track","5.315","4.689","23.752","14.542","24.735","8.070","16.908","0.498","9.987","1.369","2.545","170.226","126.170"
"5","DPi","Brendon Hartley","4","1:51.406","8:09.512","Green","Track","5.228","4.764","22.410","14.083","24.075","8.065","18.038","0.585","10.347","1.328","2.483","144.911","130.066"
"63","GTD","Cooper MacNeil","3","3:00.663","8:11.588","Green","Pit","5.860","5.911","24.959","15.280","27.196","9.332","18.735","0.541","11.609","2.932","58.308","156.696","58.911"
"6","DPi","Simon Pagenaud","4","1:49.010","8:13.745","Green","Track","5.189","4.752","22.176","13.985","24.221","7.889","16.971","0.489","9.555","1.317","2.466","173.359","131.152"
"11","GTD","Rik Breukers","3","2:05.319","8:16.383","Green","Track","5.864","6.435","25.589","15.469","27.237","9.343","19.150","0.550","11.243","1.565","2.874","154.132","110.369"
"77","DPi","Timo Bernhard","4","1:47.559","8:19.887","Green","Track","5.183","4.702","22.141","13.977","23.825","7.767","16.369","0.488","9.382","1.300","2.425","173.715","132.867"
"24","GTLM","John Edwards","4","1:58.557","8:33.250","Green","Track","5.686","5.478","24.142","14.858","26.260","8.742","18.056","0.529","10.660","1.443","2.703","160.251","119.700"
"911","GTLM","Patrick Pilet","4","1:58.586","8:38.289","Green","Track","5.681","5.519","24.084","14.990","26.277","8.835","18.050","0.530","10.483","1.440","2.697","159.949","119.949"
"4","GTLM","Oliver Gavin","4","1:58.259","8:44.685","Green","Track","5.709","5.526","24.204","14.900","26.186","8.759","17.923","0.531","10.385","1.439","2.697","159.647","120.033"
"25","GTLM","Colton Herta","4","1:59.775","8:47.244","Green","Track","5.697","5.588","24.653","14.991","26.623","8.819","18.083","0.528","10.623","1.455","2.715","160.554","118.713"
"86","GTD","Justin Marks","4","2:02.902","8:55.113","Green","Track","5.836","5.729","25.184","15.232","27.214","9.172","18.787","0.544","10.935","1.487","2.782","155.832","116.158"
"33","GTD","Ben Keating","4","2:01.872","8:58.400","Green","Track","5.819","5.641","25.011","15.135","26.791","9.049","18.733","0.547","10.808","1.520","2.818","154.978","113.636"
"50","DPi","Rene Binder","2","1:59.981","9:00.136","Green","Track","5.560","5.817","24.220","15.373","26.790","9.120","17.242","0.531","11.439","1.364","2.525","159.647","126.633"
"71","GTD","Fabian Schiller","4","2:02.274","9:08.921","Green","Track","5.882","5.838","24.960","15.320","27.068","9.163","18.572","0.550","10.647","1.484","2.790","154.132","116.393"
"73","GTD","Nicholas Boulle","4","2:03.923","9:12.867","Green","Track","5.968","5.942","25.406","15.428","27.182","9.324","18.912","0.550","10.904","1.506","2.801","154.132","114.693"
"85","DPi","Juan Piedrahita","4","1:54.277","9:19.160","Green","Track","5.387","5.371","23.359","14.710","25.918","8.264","17.069","0.498","9.876","1.331","2.494","170.226","129.773"
"54","DPi","Jonathan Bennett","4","1:52.369","9:25.481","Green","Track","5.220","5.141","23.516","14.130","24.651","8.252","16.919","0.488","10.231","1.341","2.480","173.715","128.805"
"8","GTD","Ezequiel Perez Companc","4","2:05.643","9:27.830","Green","Track","5.908","5.838","25.163","15.860","28.043","9.384","19.409","0.548","11.157","1.510","2.823","154.695","114.389"
"19","GTD","Will Hardeman","4","2:08.371","9:28.583","Green","Track","5.958","6.132","25.530","15.608","29.121","9.470","19.822","0.549","11.847","1.517","2.817","154.413","113.861"
"44","GTD","John Potter","4","2:05.782","9:28.938","Green","Track","5.895","6.132","25.614","15.571","27.177","9.407","18.962","0.570","12.096","1.529","2.829","148.724","112.967"
"48","GTD","Ryan Hardwick","4","2:07.189","9:34.562","Green","Track","6.032","6.358","25.844","15.771","27.942","9.498","19.146","0.546","11.662","1.546","2.844","155.261","111.725"
"31","DPi","Felipe Nasr","5","1:49.880","9:36.766","Green","Track","5.173","4.602","22.080","13.955","25.186","8.136","16.762","0.490","9.749","1.299","2.448","173.006","132.969"
"14","GTD","Jack Hawksworth","4","2:07.824","9:38.736","Green","Track","5.792","5.715","25.555","15.425","27.369","9.303","22.779","0.605","10.981","1.504","2.796","140.120","114.845"
"7","DPi","Alexander Rossi","4","1:49.990","9:38.954","Green","Track","5.165","4.687","22.314","13.926","24.158","8.947","17.050","0.491","9.490","1.309","2.453","172.653","131.954"
"67","GTLM","Richard Westbrook","4","1:59.309","9:41.805","Green","Track","5.626","5.469","24.023","14.905","26.377","0.000","0.000","0.523","10.611","1.424","2.671","162.089","121.297"
"57","GTD","Ana Beatriz","4","2:05.662","9:43.837","Green","Track","5.926","5.999","25.262","15.707","27.451","9.959","19.221","0.540","11.296","1.505","2.796","156.987","114.769"
"66","GTLM","Sebastien Bourdais","4","1:58.564","9:47.507","Green","Track","5.645","5.506","23.915","15.071","26.146","8.787","18.377","0.528","10.466","1.437","2.686","160.554","120.200"
"10","DPi","Matthieu Vaxiviere","5","1:55.069","9:54.919","Green","Track","5.233","5.504","23.045","14.411","25.804","9.183","17.406","0.492","10.172","1.333","2.486","172.302","129.578"
"912","GTLM","Mathieu Jaminet","4","2:00.202","9:56.344","Green","Track","5.713","5.537","24.683","15.215","26.391","9.035","18.368","0.531","10.577","1.448","2.704","159.647","119.287"
"38","LMP2","Kyle Masson","5","1:57.833","9:57.507","Green","Track","5.486","5.810","23.742","14.796","26.751","9.013","17.950","0.499","9.871","1.371","2.544","169.885","125.986"
"29","GTD","Ricky Feller","4","2:05.070","10:00.105","Green","Track","5.838","5.988","25.360","15.799","27.831","9.198","19.148","0.545","11.047","1.509","2.807","155.546","114.465"
"52","LMP2","Gabriel Aubry","5","1:53.647","10:00.523","Green","Track","5.296","4.688","23.066","14.559","25.883","8.263","17.256","0.495","10.267","1.356","2.518","171.258","127.380"
"5","DPi","Brendon Hartley","5","1:51.082","10:00.594","Green","Track","5.205","4.636","22.307","13.806","25.177","8.543","16.922","0.501","10.181","1.325","2.479","169.207","130.360"
"6","DPi","Simon Pagenaud","5","1:49.314","10:03.059","Green","Track","5.175","4.762","22.452","14.000","24.019","7.940","16.598","0.486","10.031","1.353","2.498","174.429","127.662"
"96","GTD","Robby Foley","4","2:33.138","10:03.575","Green","Track","22.525","10.299","27.714","16.546","30.433","9.612","19.630","0.567","11.485","1.512","2.815","149.511","114.238"
"12","GTD","Aaron Telitz","4","2:05.501","10:05.185","Green","Track","5.879","6.038","25.661","15.458","28.166","9.364","19.172","0.545","10.903","1.512","2.803","155.546","114.238"
"9","GTD","Lars Kern","4","3:04.648","10:17.277","Green","Pit","5.927","5.887","24.927","15.400","27.140","9.389","18.848","0.549","11.634","2.929","62.018","154.413","58.971"
"11","GTD","Rik Breukers","4","2:04.063","10:20.446","Green","Track","5.933","5.851","25.162","15.302","27.115","9.235","19.127","0.549","11.423","1.530","2.836","154.413","112.894"
"911","GTLM","Patrick Pilet","5","1:58.742","10:37.031","Green","Track","5.699","5.419","24.186","15.107","26.213","8.800","18.174","0.529","10.492","1.433","2.690","160.251","120.535"
"24","GTLM","John Edwards","5","2:07.731","10:40.981","Green","Pit","5.690","5.498","24.037","15.059","26.127","8.769","18.141","0.529","10.926","2.790","10.165","160.251","61.909"
"4","GTLM","Oliver Gavin","5","1:58.120","10:42.805","Green","Track","5.678","5.513","24.105","14.838","26.107","8.777","18.009","0.529","10.419","1.443","2.702","160.251","119.700"
"63","GTD","Toni Vilander","4","2:33.471","10:45.059","Green","Track","22.850","10.950","29.059","16.559","28.123","9.550","19.649","0.573","11.750","1.553","2.855","147.945","111.222"
"25","GTLM","Colton Herta","5","1:59.433","10:46.677","Green","Track","5.696","5.375","24.644","15.020","26.404","8.860","18.058","0.528","10.663","1.463","2.722","160.554","118.064"
"50","DPi","Rene Binder","3","1:56.728","10:56.864","Green","Track","5.941","6.180","23.993","14.342","25.071","8.494","17.886","0.498","10.472","1.343","2.508","170.226","128.613"
"86","GTD","Justin Marks","5","2:03.500","10:58.613","Green","Track","5.856","5.735","25.134","15.269","27.374","9.259","18.972","0.543","11.071","1.494","2.793","156.119","115.614"
"71","GTD","Fabian Schiller","5","2:01.650","11:10.571","Green","Track","5.859","5.741","24.828","15.228","26.874","9.102","18.499","0.549","10.682","1.490","2.798","154.413","115.924"
"33","GTD","Ben Keating","5","2:13.344","11:11.744","Green","Pit","5.880","5.900","25.351","15.258","27.406","9.205","18.813","0.547","11.565","3.098","10.321","154.978","55.754"
"73","GTD","Nicholas Boulle","5","2:03.148","11:16.015","Green","Track","5.945","5.926","25.110","15.242","27.212","9.204","18.822","0.550","10.855","1.494","2.788","154.132","115.614"
"54","DPi","Jonathan Bennett","5","1:51.526","11:17.007","Green","Track","5.223","5.155","22.678","14.151","24.504","8.258","16.944","0.489","10.322","1.333","2.469","173.359","129.578"
"85","DPi","Juan Piedrahita","5","2:02.249","11:21.409","Green","Pit","5.350","5.109","22.921","14.222","25.068","8.200","16.883","0.494","10.650","3.201","10.151","171.605","53.960"
